id,appID,timestamp,key,value,user_id,lite
1335,7,2017-11-28 12:16:34.297+00,second_alert_time,55,29,f
1336,8,2017-11-28 12:16:34.299+00,third_alert_colour,-65536,29,f
1337,9,2017-11-28 12:16:34.302+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,29,f
1338,10,2017-11-28 12:16:34.304+00,first_alert_colour,-23040,29,f
1339,11,2017-11-28 12:16:34.307+00,second_alert_colour,-65536,29,f
1340,12,2017-11-28 12:16:34.31+00,third_alert_pattern,on,29,f
1341,13,2017-11-28 12:16:34.312+00,second_alert_pattern,breathe,29,f
1342,14,2017-11-28 12:16:34.315+00,first_alert_time,45,29,f
1343,42,2017-11-28 12:56:51.226+00,7fcb5ad9_3d36_4562_8554_5e11bbb95cb8,TRUE,31,f
1344,1,2017-11-29 08:39:39.587+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,DC:E0:E5:D0:CC:18,30,f
1345,2,2017-11-29 08:39:57.43+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FE:BF:7D:CF:D3:D3,30,f
1346,3,2017-11-29 08:43:34.371+00,first_alert_pattern,breathe,30,f
1347,4,2017-11-29 08:43:34.373+00,third_alert_time,60,30,f
1348,5,2017-11-29 08:43:34.375+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,30,f
1349,6,2017-11-29 08:43:34.383+00,second_alert_time,55,30,f
1350,7,2017-11-29 08:43:34.385+00,third_alert_colour,-65536,30,f
1351,8,2017-11-29 08:43:34.388+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,30,f
1352,9,2017-11-29 08:43:34.39+00,second_alert_colour,-65536,30,f
1353,10,2017-11-29 08:43:34.392+00,first_alert_colour,-23040,30,f
1354,11,2017-11-29 08:43:34.393+00,third_alert_pattern,on,30,f
1355,12,2017-11-29 08:43:34.395+00,second_alert_pattern,breathe,30,f
1356,13,2017-11-29 08:43:34.396+00,first_alert_time,45,30,f
1357,15,2017-11-29 10:18:20.227+00,7fcb5ad9_3d36_4562_8554_5e11bbb95cb8,TRUE,29,f
1358,68,2017-11-29 10:29:51.032+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,41,f
1359,69,2017-11-29 10:29:51.047+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,41,f
1360,70,2017-11-29 10:33:30.49+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,DB:7F:6B:18:5F:68,41,f
1361,71,2017-11-29 10:34:07.568+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FA:B4:25:55:7A:E0,41,f
1362,43,2017-11-29 11:35:15.606+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,31,f
1363,44,2017-11-29 11:35:15.636+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,31,f
1364,45,2017-11-29 11:35:51.732+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C3:A2:B6:AA:9E:CB,31,f
1365,46,2017-11-29 11:36:10.612+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,F7:80:80:9E:BF:7F,31,f
1366,47,2017-11-29 11:38:00.748+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,31,f
1367,48,2017-11-29 11:38:00.827+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,31,f
1368,14,2017-11-29 11:38:01.267+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,35,30,f
1369,49,2017-11-29 11:47:01.861+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C3:A2:B6:AA:9E:CB,31,f
1370,50,2017-11-29 11:47:07.394+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,F7:80:80:9E:BF:7F,31,f
1371,1,2017-11-29 11:55:59.892+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C3:A2:B6:AA:9E:CB,31,f
1372,2,2017-11-29 11:56:12.095+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,31,31,f
1373,3,2017-11-29 11:56:12.848+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,F7:80:80:9E:BF:7F,31,f
1374,4,2017-11-29 11:59:59.465+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,31,f
1375,5,2017-11-29 11:59:59.47+00,538e7732_8683_4252_a01a_de5f569ef1d3,step,31,f
1376,6,2017-11-29 11:59:59.479+00,0fa3073f_8f7e_4c75_b917_d6c460e3616a,0.5,31,f
1377,7,2017-11-29 11:59:59.486+00,a2a6d8d1_8855_440a_a674_999dddd86d91,15,31,f
1378,8,2017-11-29 11:59:59.492+00,3d4cfd67_fe21_4806_9fa2_191d2a684f70,DTW_700_MS,31,f
1379,9,2017-11-29 11:59:59.495+00,419b3734_2726_44cc_93e4_b8675ad59dd5,23,31,f
1380,10,2017-11-29 11:59:59.497+00,a9369024_729c_4fea_974e_e94ddba2be9a,4,31,f
1381,11,2017-11-29 11:59:59.5+00,905a0988_d36e_4be4_b0ca_2e28855f3acc,NORMAL,31,f
1382,12,2017-11-29 11:59:59.503+00,f36e4e95_0889_4ef1_a406_b3b62e019d61,1,31,f
1383,13,2017-11-29 11:59:59.507+00,d165b310_d3ff_4388_bc9b_1165482b3aea,PT_1_S,31,f
1384,14,2017-11-29 11:59:59.51+00,364cf54c_4b20_4e6e_949e_519f310be942,6,31,f
1385,15,2017-11-29 11:59:59.513+00,ae897343_bdc5_4a2d_b1ee_5bec1e2ba28e,60,31,f
1386,16,2017-11-29 11:59:59.52+00,276f9ec4_a7c0_4012_8385_b323388d6045,5,31,f
1387,17,2017-11-29 11:59:59.524+00,e5a6b00e_c417_4aae_88fa_439f964f1cb7,ODR_25_HZ,31,f
1388,18,2017-11-29 11:59:59.537+00,fbd141f0_fe66_4676_baf3_f1dd3077871e,0,31,f
1389,19,2017-11-29 11:59:59.541+00,8ef28a85_2b43_4832_a0ea_e5456e250e49,TST_75_MS,31,f
1390,20,2017-11-29 11:59:59.544+00,21cacb0b_f125_4eb9_aa29_5d678e39d3e7,AR_4G,31,f
1391,21,2017-11-29 11:59:59.546+00,ab1076d7_26e5_427d_b584_eb54285f9be1,TQT_20_MS,31,f
1392,22,2017-11-29 11:59:59.548+00,f31af45c_0448_42cb_bf1b_07de22dfc5e3,ST_1_5_S,31,f
1393,23,2017-11-29 12:00:14.505+00,a9369024_729c_4fea_974e_e94ddba2be9a,3,31,f
1394,59,2017-11-29 12:26:34.04+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,38,f
1395,60,2017-11-29 12:26:34.043+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,38,f
1396,72,2017-11-29 12:52:40.876+00,first_alert_time,28,41,f
1397,73,2017-11-29 12:52:56.91+00,first_alert_time,29,41,f
1398,74,2017-11-29 12:54:10.454+00,first_alert_time,30,41,f
1399,75,2017-11-29 12:59:10.121+00,first_alert_time,45,41,f
1400,61,2017-11-29 13:45:15.57+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FC:66:78:5A:8F:38,38,f
1401,62,2017-11-29 13:45:18.094+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,C4:B8:D2:5A:93:2A,38,f
1402,40,2017-11-29 13:55:42.609+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,37,f
1403,41,2017-11-29 13:55:42.615+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,37,f
1404,42,2017-11-29 13:55:55.632+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:68:71:8A:52:6F,37,f
1405,43,2017-11-29 14:00:11.504+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FE:D3:97:FE:D3:F4,37,f
1406,1,2017-11-29 17:46:10.991+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,EF:E0:C9:D5:67:E1,29,f
1407,2,2017-11-29 17:46:14.283+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,35,29,f
1408,3,2017-11-29 17:46:33.92+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D2:C3:64:44:AC:8F,29,f
1409,4,2017-11-29 19:59:22.336+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,29,f
1410,5,2017-11-29 19:59:22.347+00,538e7732_8683_4252_a01a_de5f569ef1d3,step,29,f
1411,6,2017-11-29 19:59:22.349+00,0fa3073f_8f7e_4c75_b917_d6c460e3616a,0.5,29,f
1412,7,2017-11-29 19:59:22.352+00,a2a6d8d1_8855_440a_a674_999dddd86d91,15,29,f
1413,8,2017-11-29 19:59:22.354+00,3d4cfd67_fe21_4806_9fa2_191d2a684f70,DTW_700_MS,29,f
1414,9,2017-11-29 19:59:22.357+00,419b3734_2726_44cc_93e4_b8675ad59dd5,23,29,f
1415,10,2017-11-29 19:59:22.36+00,a9369024_729c_4fea_974e_e94ddba2be9a,4,29,f
1416,11,2017-11-29 19:59:22.362+00,905a0988_d36e_4be4_b0ca_2e28855f3acc,NORMAL,29,f
1417,12,2017-11-29 19:59:22.364+00,f36e4e95_0889_4ef1_a406_b3b62e019d61,1,29,f
1418,13,2017-11-29 19:59:22.366+00,d165b310_d3ff_4388_bc9b_1165482b3aea,PT_1_S,29,f
1419,14,2017-11-29 19:59:22.369+00,364cf54c_4b20_4e6e_949e_519f310be942,6,29,f
1420,15,2017-11-29 19:59:22.371+00,ae897343_bdc5_4a2d_b1ee_5bec1e2ba28e,60,29,f
1421,16,2017-11-29 19:59:22.373+00,276f9ec4_a7c0_4012_8385_b323388d6045,5,29,f
1422,17,2017-11-29 19:59:22.38+00,e5a6b00e_c417_4aae_88fa_439f964f1cb7,ODR_25_HZ,29,f
1423,18,2017-11-29 19:59:22.383+00,fbd141f0_fe66_4676_baf3_f1dd3077871e,0,29,f
1424,19,2017-11-29 19:59:22.388+00,8ef28a85_2b43_4832_a0ea_e5456e250e49,TST_75_MS,29,f
1425,20,2017-11-29 19:59:22.397+00,21cacb0b_f125_4eb9_aa29_5d678e39d3e7,AR_4G,29,f
1426,21,2017-11-29 19:59:22.4+00,ab1076d7_26e5_427d_b584_eb54285f9be1,TQT_20_MS,29,f
1427,22,2017-11-29 19:59:22.409+00,f31af45c_0448_42cb_bf1b_07de22dfc5e3,ST_1_5_S,29,f
1428,23,2017-11-29 19:59:30.12+00,a9369024_729c_4fea_974e_e94ddba2be9a,1,29,f
1429,24,2017-11-29 20:00:02.225+00,419b3734_2726_44cc_93e4_b8675ad59dd5,24,29,f
1430,25,2017-11-29 20:00:10.81+00,a3fb256f_537f_4866_98a6_08b74243c3d5,26,29,f
1431,44,2017-11-30 08:16:37.186+00,7fcb5ad9_3d36_4562_8554_5e11bbb95cb8,TRUE,37,f
1432,48,2017-11-30 12:37:56.164+00,419b3734_2726_44cc_93e4_b8675ad59dd5,25,42,f
1433,49,2017-11-30 12:37:59.799+00,a3fb256f_537f_4866_98a6_08b74243c3d5,26,42,f
1434,50,2017-11-30 12:39:58.221+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,42,f
1435,51,2017-11-30 12:40:02.501+00,419b3734_2726_44cc_93e4_b8675ad59dd5,23,42,f
1436,52,2017-11-30 12:41:53.665+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,42,f
1437,53,2017-11-30 12:41:53.678+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,42,f
1438,54,2017-11-30 12:42:43.833+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:E0:3C:C8:92:1B,42,f
1439,55,2017-11-30 12:42:49.172+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,DC:0E:FA:92:1F:86,42,f
1440,56,2017-11-30 12:45:06.966+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,42,f
1441,57,2017-11-30 12:45:06.98+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,42,f
1442,58,2017-11-30 12:45:27.953+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,DC:0E:FA:92:1F:86,42,f
1443,59,2017-11-30 12:45:44.946+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,DC:0E:FA:92:1F:86,42,f
1444,34,2017-11-30 15:14:31.571+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,39,f
1445,35,2017-11-30 15:14:31.583+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,39,f
1446,15,2017-11-30 16:27:47.454+00,7fcb5ad9_3d36_4562_8554_5e11bbb95cb8,TRUE,30,f
1447,26,2017-11-30 20:36:55.151+00,first_alert_pattern,breathe,29,f
1448,27,2017-11-30 20:36:55.163+00,third_alert_time,60,29,f
1449,28,2017-11-30 20:36:55.165+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,29,f
1450,29,2017-11-30 20:36:55.168+00,second_alert_time,55,29,f
1451,30,2017-11-30 20:36:55.188+00,third_alert_colour,-65536,29,f
1452,31,2017-11-30 20:36:55.191+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,29,f
1453,32,2017-11-30 20:36:55.195+00,first_alert_colour,-23040,29,f
1454,33,2017-11-30 20:36:55.198+00,second_alert_colour,-65536,29,f
1455,34,2017-11-30 20:36:55.2+00,third_alert_pattern,on,29,f
1456,35,2017-11-30 20:36:55.202+00,second_alert_pattern,breathe,29,f
1457,36,2017-11-30 20:36:55.205+00,first_alert_time,45,29,f
1458,37,2017-11-30 20:37:02.206+00,first_alert_time,40,29,f
1459,4,2017-12-01 08:35:38.682+00,7fcb5ad9_3d36_4562_8554_5e11bbb95cb8,TRUE,32,f
1460,1,2017-12-01 11:19:00.91+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,EE:C9:EF:7C:F2:A5,32,f
1461,2,2017-12-01 11:19:07.129+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,E1:F1:CC:4F:67:0C,32,f
1462,3,2017-12-01 11:19:14.447+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,33,32,f
1463,4,2017-12-01 11:20:30.237+00,first_alert_pattern,breathe,32,f
1464,5,2017-12-01 11:20:30.241+00,third_alert_time,60,32,f
1465,6,2017-12-01 11:20:30.244+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,32,f
1466,7,2017-12-01 11:20:30.246+00,second_alert_time,55,32,f
1467,8,2017-12-01 11:20:30.249+00,third_alert_colour,-65536,32,f
1468,9,2017-12-01 11:20:30.252+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,32,f
1469,10,2017-12-01 11:20:30.256+00,first_alert_colour,-23040,32,f
1470,11,2017-12-01 11:20:30.258+00,second_alert_colour,-65536,32,f
1471,12,2017-12-01 11:20:30.265+00,third_alert_pattern,on,32,f
1472,13,2017-12-01 11:20:30.269+00,second_alert_pattern,breathe,32,f
1473,14,2017-12-01 11:20:30.272+00,first_alert_time,45,32,f
1474,1,2017-12-01 11:37:35.124+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,DC:E0:E5:D0:CC:18,30,f
1475,2,2017-12-01 11:37:37.928+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FE:BF:7D:CF:D3:D3,30,f
1476,3,2017-12-01 11:37:39.472+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,35,30,f
1477,4,2017-12-01 11:38:27.897+00,first_alert_pattern,breathe,30,f
1478,5,2017-12-01 11:38:27.9+00,third_alert_time,60,30,f
1479,6,2017-12-01 11:38:27.904+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,30,f
1480,7,2017-12-01 11:38:27.906+00,second_alert_time,55,30,f
1481,8,2017-12-01 11:38:27.909+00,third_alert_colour,-65536,30,f
1482,9,2017-12-01 11:38:27.912+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,30,f
1483,10,2017-12-01 11:38:27.913+00,second_alert_colour,-65536,30,f
1484,11,2017-12-01 11:38:27.915+00,first_alert_colour,-23040,30,f
1485,12,2017-12-01 11:38:27.918+00,third_alert_pattern,on,30,f
1486,13,2017-12-01 11:38:27.919+00,second_alert_pattern,breathe,30,f
1487,14,2017-12-01 11:38:27.921+00,first_alert_time,45,30,f
1488,45,2017-12-01 13:56:57.714+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,37,f
1489,46,2017-12-01 13:56:57.724+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,37,f
1490,47,2017-12-01 13:57:19.893+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:68:71:8A:52:6F,37,f
1491,48,2017-12-01 13:57:30.944+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FE:D3:97:FE:D3:F4,37,f
1492,38,2017-12-01 17:28:10.774+00,first_alert_time,30,29,f
1493,39,2017-12-01 19:31:25.21+00,first_alert_time,45,29,f
1494,40,2017-12-04 10:48:05.997+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,29,f
1495,60,2017-12-04 11:10:54.121+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,42,f
1496,61,2017-12-04 11:10:54.124+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,42,f
1497,62,2017-12-04 11:19:33.63+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:E0:3C:C8:92:1B,42,f
1498,63,2017-12-04 11:21:21.423+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D1:E0:62:A2:56:87,42,f
1499,64,2017-12-04 11:21:53.38+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,42,f
1500,65,2017-12-04 11:21:53.402+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,42,f
1501,49,2017-12-04 12:33:49.073+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,37,f
1502,50,2017-12-04 12:33:49.077+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,37,f
1503,51,2017-12-04 12:34:01.814+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:68:71:8A:52:6F,37,f
1504,52,2017-12-04 12:34:39.066+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,E6:E0:3C:C8:92:1B,37,f
1505,53,2017-12-04 12:37:06.595+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,36,37,f
1506,54,2017-12-04 12:37:16.607+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,37,f
1507,55,2017-12-04 12:37:16.61+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,37,f
1508,41,2017-12-04 13:09:28.495+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,36,29,f
1509,66,2017-12-04 13:25:03.505+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:E0:3C:C8:92:1B,42,f
1510,67,2017-12-04 13:25:20.706+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,36,42,f
1511,68,2017-12-04 13:27:31.897+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,DC:0E:FA:92:1F:86,42,f
1512,69,2017-12-04 13:29:27.923+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,42,f
1513,70,2017-12-04 13:29:27.994+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,42,f
1514,71,2017-12-04 13:32:48.754+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:E0:3C:C8:92:1B,42,f
1515,72,2017-12-04 13:33:01.593+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,DC:0E:FA:92:1F:86,42,f
1516,56,2017-12-04 14:12:30.645+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:68:71:8A:52:6F,37,f
1517,57,2017-12-04 14:13:15.472+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FE:D3:97:FE:D3:F4,37,f
1518,1,2017-12-05 13:03:28.569+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F5:66:F2:0E:B7:94,39,f
1519,2,2017-12-05 13:03:34.31+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,37,39,f
1520,3,2017-12-05 13:04:04.065+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D6:EA:1B:BB:49:6A,39,f
1521,1,2017-12-05 13:45:49.424+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F5:66:F2:0E:B7:94,39,f
1522,2,2017-12-05 13:45:57.648+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,37,39,f
1523,3,2017-12-05 13:49:17.475+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D6:EA:1B:BB:49:6A,39,f
1524,4,2017-12-05 14:22:49.779+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,38,39,f
1525,1,2017-12-05 14:42:52.668+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F5:66:F2:0E:B7:94,39,f
1526,2,2017-12-05 14:42:56.003+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,38,39,f
1527,3,2017-12-05 14:43:34.523+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D6:EA:1B:BB:49:6A,39,f
1528,1,2017-12-05 15:23:41.974+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F5:66:F2:0E:B7:94,39,f
1529,2,2017-12-05 15:23:48.615+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,38,39,f
1530,3,2017-12-05 15:25:26.318+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D6:EA:1B:BB:49:6A,39,f
1531,58,2017-12-05 15:50:10.212+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,37,f
1532,59,2017-12-05 15:50:10.244+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,37,f
1616,27,2017-12-11 13:27:00.651+00,ae897343_bdc5_4a2d_b1ee_5bec1e2ba28e,60,39,f
1533,60,2017-12-05 15:50:22.212+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:68:71:8A:52:6F,37,f
1534,61,2017-12-05 15:50:26.778+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FE:D3:97:FE:D3:F4,37,f
1535,76,2017-12-05 16:12:25.561+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,39,41,f
1536,4,2017-12-06 10:27:44.044+00,7fcb5ad9_3d36_4562_8554_5e11bbb95cb8,TRUE,39,f
1537,42,2017-12-06 11:44:29.177+00,7fcb5ad9_3d36_4562_8554_5e11bbb95cb8,TRUE,29,f
1538,63,2017-12-06 11:48:58.192+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,38,f
1539,64,2017-12-06 11:48:58.194+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,38,f
1540,65,2017-12-06 11:49:40.694+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FC:66:78:5A:8F:38,38,f
1541,66,2017-12-06 11:49:43.076+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,C4:B8:D2:5A:93:2A,38,f
1542,67,2017-12-06 11:49:44.225+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,39,38,f
1543,43,2017-12-06 12:54:37.218+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,29,f
1544,44,2017-12-06 12:54:37.227+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,29,f
1545,45,2017-12-06 12:55:25.358+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E2:66:00:8C:B3:BC,29,f
1546,46,2017-12-06 12:55:34.512+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D2:C3:64:44:AC:8F,29,f
1547,47,2017-12-06 15:35:23.686+00,first_alert_time,35,29,f
1548,47,2017-12-06 15:35:23.686+00,first_alert_time,35,29,f
1549,15,2017-12-07 08:24:07.84+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,40,30,f
1550,48,2017-12-08 14:08:02.083+00,first_alert_time,45,29,f
1551,1,2017-12-10 17:16:02.24+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FA:8B:ED:A2:21:CB,43,f
1552,2,2017-12-10 17:16:09.693+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D4:ED:89:C0:19:3A,43,f
1553,3,2017-12-10 17:16:11.102+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,40,43,f
1554,4,2017-12-10 17:17:04.33+00,first_alert_pattern,breathe,43,f
1555,5,2017-12-10 17:17:04.333+00,third_alert_time,60,43,f
1556,6,2017-12-10 17:17:04.335+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,43,f
1557,7,2017-12-10 17:17:04.339+00,second_alert_time,55,43,f
1558,8,2017-12-10 17:17:04.343+00,third_alert_colour,-65536,43,f
1559,9,2017-12-10 17:17:04.345+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,43,f
1560,10,2017-12-10 17:17:04.346+00,second_alert_colour,-65536,43,f
1561,11,2017-12-10 17:17:04.348+00,first_alert_colour,-23040,43,f
1562,12,2017-12-10 17:17:04.35+00,third_alert_pattern,on,43,f
1563,13,2017-12-10 17:17:04.352+00,second_alert_pattern,breathe,43,f
1564,14,2017-12-10 17:17:04.353+00,first_alert_time,45,43,f
1565,15,2017-12-10 17:37:38.682+00,first_alert_colour,-16711916,43,f
1566,1,2017-12-06 12:06:36.029+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F5:66:F2:0E:B7:94,39,f
1567,2,2017-12-06 12:06:39.427+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,40,39,f
1568,3,2017-12-06 12:06:46.528+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D6:EA:1B:BB:49:6A,39,f
1569,4,2017-12-11 12:03:52.219+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,39,f
1570,5,2017-12-11 12:03:52.225+00,538e7732_8683_4252_a01a_de5f569ef1d3,step,39,f
1571,6,2017-12-11 12:03:52.231+00,0fa3073f_8f7e_4c75_b917_d6c460e3616a,0.5,39,f
1572,7,2017-12-11 12:06:37.976+00,first_alert_pattern,breathe,39,f
1573,8,2017-12-11 12:06:37.984+00,third_alert_time,60,39,f
1574,9,2017-12-11 12:06:37.988+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,39,f
1575,10,2017-12-11 12:06:37.991+00,second_alert_time,55,39,f
1576,11,2017-12-11 12:06:38.006+00,third_alert_colour,-65536,39,f
1577,12,2017-12-11 12:06:38.009+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,39,f
1578,13,2017-12-11 12:06:38.012+00,first_alert_colour,-23040,39,f
1579,14,2017-12-11 12:06:38.014+00,second_alert_colour,-65536,39,f
1580,15,2017-12-11 12:06:38.017+00,third_alert_pattern,on,39,f
1581,16,2017-12-11 12:06:38.023+00,second_alert_pattern,breathe,39,f
1582,17,2017-12-11 12:06:38.033+00,first_alert_time,45,39,f
1583,18,2017-12-11 12:09:02.675+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,39,f
1584,19,2017-12-11 12:09:02.705+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,39,f
1585,20,2017-12-11 12:31:27.165+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,EF:E0:C9:D5:67:E1,39,f
1586,21,2017-12-11 12:31:37.243+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D6:EA:1B:BB:49:6A,39,f
1587,22,2017-12-11 12:53:06.951+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,EF:E0:C9:D5:67:E1,39,f
1588,23,2017-12-11 12:53:16.697+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D6:EA:1B:BB:49:6A,39,f
1589,24,2017-12-11 12:55:49.593+00,first_alert_time,5,39,f
